year,location,sector_code,sector,carbon_monoxide,carbon_dioxide,methane,nitrous_oxide,nitrogen_oxides,non-methane_volatile_organic_compounds,hfc-23,hfc-32,hfc-41,hfc-43-10mee,hfc-125,hfc-134,hfc-134a,hfc-143,hfc-143a,hfc-152a,hfc-227ea,hfc-236fa,hfc-245ca,unspecified_mix_of_hfcs,cf4,c2f6,c3f8,c4f10,c-c4f8,c5f12,c6f14,sulphur_hexafluoride,sulphur_dioxide,hfc-245fa,hfc-365mfc,black_carbon,pm_2.5,pm_10,carbon_dioxide_equivalent_-_ar5,other_-_ar5,hydrofluorocarbons_-_ar5,perfluorocarbons_-_ar5,carbon_dioxide_-_ar5,methane_-_ar5,nitrous_oxide_-_ar5,sulphur_hexafluoride_-_ar5,carbon_dioxide_equivalent_confidential_-_ar5,hfc-23_-_ar5,hfc-32_-_ar5,hfc-41_-_ar5,hfc-43-10mee_-_ar5,hfc-125_-_ar5,hfc-134_-_ar5,hfc-134a_-_ar5,hfc-143_-_ar5,hfc-143a_-_ar5,hfc-152a_-_ar5,hfc-227ea_-_ar5,hfc-236fa_-_ar5,hfc-245ca_-_ar5,unspecified_mix_of_hfcs_-_ar5,cf4_-_ar5,c2f6_-_ar5,c3f8_-_ar5,c4f10_-_ar5,c-c4f8_-_ar5,c5f12_-_ar5,c6f14_-_ar5,other_perfluorocarbons_-_ar5,hfc-245fa_-_ar5,hfc-365mfc_-_ar5
2011,Australian Capital Territory,,Total UNFCCC,36.48,1206.39,10.91,0.17,2.78,8.34,0,0,NA,NA,0.01,0,0.03,NA,0.01,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.11,0,0,0.4,1.56,0.02,1669.52,113.85,111.84,NA,1206.39,305.49,43.79,2.01,NA,7.82,1.9,NA,NA,28.49,0.02,37.22,NA,32.68,0.11,1.39,0.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.67,0.85
2012,Australian Capital Territory,,Total UNFCCC,31.12,1163.54,9.64,0.16,2.52,7.99,0,0,NA,NA,0.01,0,0.03,NA,0.01,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.12,0,0,0.39,1.44,0.03,1584.86,107.93,105.97,NA,1163.54,269.8,43.61,1.96,NA,7.65,1.86,NA,NA,25.94,0.02,33,NA,34.44,0.14,0.91,0.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,0.77
2013,Australian Capital Territory,,Total UNFCCC,35.39,1096.02,9.83,0.15,2.57,8.79,0,0,NA,NA,0.01,0,0.03,NA,0.01,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.12,0,0,0.55,2.46,0.03,1530.68,119.46,117.62,NA,1096.02,275.34,39.86,1.84,NA,8.59,1.95,NA,NA,29.45,0.03,33.47,NA,40.06,0.15,1.99,0.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74,0.76
2014,Australian Capital Territory,,Total UNFCCC,36.2,1142.79,9.91,0.14,2.53,8.88,0,0,NA,NA,0.01,0,0.03,NA,0.01,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.12,0,0,0.57,2.52,0.04,1587.57,129.83,128.03,NA,1142.79,277.6,37.34,1.81,NA,6.39,3.31,NA,NA,36.68,0.03,39.76,NA,38,0.16,1.6,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06,0.74
2015,Australian Capital Territory,,Total UNFCCC,35.56,1107.53,9.94,0.14,2.66,9.14,0,0.01,NA,NA,0.01,0,0.04,NA,0.01,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.15,0,0,0.65,2.71,0.06,1570.67,146.76,144.77,NA,1107.53,278.28,38.1,1.99,NA,7.24,3.81,NA,NA,41.63,0.03,46.39,NA,41.22,0.18,1.79,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.29,0.84
2016,Australian Capital Territory,,Total UNFCCC,29.56,1010.79,9.4,0.14,2.57,8.75,0,0.01,NA,NA,0.01,0,0.04,NA,0.01,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.16,0,0,0.56,2.03,0.04,1459.18,147.5,145.49,NA,1010.79,263.19,37.71,2.01,NA,7.14,4.01,NA,NA,42.17,0.04,48.35,NA,39.66,0.19,1.33,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.33,0.82
2017,Australian Capital Territory,,Total UNFCCC,28.21,987.28,8.82,0.14,2.45,8.39,0,0.01,NA,NA,0.01,0,0.04,NA,0.01,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.17,0,0,0.62,2.25,0.08,1421.01,149.08,147.08,NA,987.28,247.02,37.63,2,NA,7.21,4.06,NA,NA,42.64,0.04,48.88,NA,40.1,0.19,1.34,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34,0.83
2018,Australian Capital Territory,,Total UNFCCC,21.13,872,6.85,0.13,2.14,7.57,0,0.01,NA,NA,0.01,0,0.04,NA,0.01,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.17,0,0,0.49,1.47,0.1,1248.92,150.24,147.72,NA,872,191.66,35.02,2.52,NA,9.07,3.82,NA,NA,40.83,0.08,48.09,NA,41.38,0.22,1.58,0.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.23,0.8
2019,Australian Capital Territory,,Total UNFCCC,16.42,861.16,7.64,0.13,2.46,5.85,0,0.01,NA,NA,0.01,0,0.04,NA,0.01,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.19,0,0,0.55,1.31,0.16,1278.66,168.62,166.24,NA,861.16,213.87,35.02,2.37,NA,10.21,4.3,NA,NA,45.95,0.09,54.12,NA,46.57,0.24,1.77,0.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39,0.9
1990,External Territories,,Total UNFCCC,0.02,4.3,0.11,0,0.07,0.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,7.83,0.32,0.27,NA,4.3,3.1,0.1,0.05,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1991,External Territories,,Total UNFCCC,0.02,4.51,0.12,0,0.07,0.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,8.4,0.32,0.27,NA,4.51,3.46,0.1,0.06,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,External Territories,,Total UNFCCC,0.02,4.93,0.12,0,0.07,0.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,8.81,0.31,0.25,NA,4.93,3.45,0.11,0.06,NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993,External Territories,,Total UNFCCC,0.03,6.91,0.12,0,0.1,0.06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.01,NA,NA,NA,NA,NA,10.87,0.41,0.34,NA,6.91,3.44,0.12,0.06,NA,0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,External Territories,,Total UNFCCC,0.04,9.3,0.12,0,0.16,0.06,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.01,0,0,NA,NA,NA,13.15,0.27,0.2,NA,9.3,3.46,0.12,0.07,NA,0.2,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1995,External Territories,,Total UNFCCC,0.02,5.95,0.13,0,0.1,0.06,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.01,NA,NA,NA,NA,NA,9.86,0.28,0.21,NA,5.95,3.51,0.12,0.08,NA,0.18,0,NA,0,0.01,0,0.02,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996,External Territories,,Total UNFCCC,0.04,11.86,0.13,0,0.18,0.06,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.01,NA,NA,NA,NA,NA,15.73,0.15,0.08,NA,11.86,3.58,0.14,0.07,NA,0,0,NA,0,0.04,0,0.04,NA,0.01,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997,External Territories,,Total UNFCCC,0.03,6.57,0.13,0,0.11,0.06,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.01,NA,NA,NA,NA,NA,10.51,0.19,0.13,NA,6.57,3.61,0.12,0.06,NA,0,0,NA,0,0.06,0,0.07,NA,0.01,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998,External Territories,,Total UNFCCC,0.01,3.24,0.13,0,0.05,0.05,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,7.26,0.24,0.18,NA,3.24,3.66,0.12,0.05,NA,0,0,NA,0,0.08,0,0.09,NA,0.01,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999,External Territories,,Total UNFCCC,0.03,6.84,0.13,0,0.11,0.05,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.01,NA,NA,NA,NA,NA,11,0.32,0.27,NA,6.84,3.72,0.13,0.05,NA,0,0,NA,0,0.12,0,0.14,NA,0.02,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,External Territories,,Total UNFCCC,0.06,14.07,0.14,0,0.25,0.06,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.02,NA,NA,NA,NA,NA,18.4,0.37,0.32,NA,14.07,3.81,0.15,0.05,NA,0,0,NA,0,0.14,0,0.16,NA,0.02,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,External Territories,,Total UNFCCC,0.04,9.5,0.14,0,0.14,0.06,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.01,NA,NA,NA,NA,NA,14.04,0.49,0.45,NA,9.5,3.89,0.15,0.05,NA,0,0,NA,0,0.19,0,0.22,NA,0.03,NA,0.01,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,External Territories,,Total UNFCCC,0.04,11.63,0.14,0,0.16,0.06,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.01,NA,NA,NA,NA,NA,16.31,0.57,0.53,NA,11.63,3.95,0.16,0.05,NA,0,0,NA,0,0.22,0,0.26,NA,0.03,NA,0.01,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,External Territories,,Total UNFCCC,0.03,9.56,0.14,0,0.14,0.06,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.01,NA,NA,NA,NA,NA,14.4,0.71,0.66,NA,9.56,3.98,0.16,0.05,NA,0,0,NA,0,0.28,0,0.33,NA,0.04,NA,0.01,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,External Territories,,Total UNFCCC,0.04,9.17,0.14,0,0.15,0.06,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.01,NA,NA,NA,NA,NA,14.04,0.79,0.75,NA,9.17,3.92,0.15,0.05,NA,0,0,NA,0,0.31,0,0.37,NA,0.05,NA,0.01,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,External Territories,,Total UNFCCC,0.04,9.48,0.13,0,0.15,0.06,NA,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.01,0,0,NA,NA,NA,14.35,0.97,0.93,NA,9.48,3.76,0.14,0.04,NA,NA,0,NA,NA,0.2,0,0.34,NA,0.33,0,0.01,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0
2006,External Territories,,Total UNFCCC,0.04,9.56,0.14,0,0.14,0.06,NA,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.01,0,0,NA,NA,NA,14.44,0.91,0.87,NA,9.56,3.82,0.15,0.04,NA,NA,0.01,NA,NA,0.19,0,0.34,NA,0.31,0,0.01,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0
2007,External Territories,,Total UNFCCC,0.04,10.45,0.14,0,0.17,0.06,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.01,0,0,NA,NA,NA,15.47,1,0.97,NA,10.45,3.88,0.15,0.03,NA,0.09,0.01,NA,NA,0.22,0,0.32,NA,0.31,0,0.01,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2008,External Territories,,Total UNFCCC,0.13,29.06,0.14,0,0.52,0.07,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,34.25,1.01,0.97,NA,29.06,4,0.18,0.03,NA,0.09,0.01,NA,NA,0.23,0,0.31,NA,0.31,0,0.01,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.01
2009,External Territories,,Total UNFCCC,0.1,23.58,0.15,0,0.4,0.06,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.03,0,0,0,0.01,NA,29.03,1.16,1.13,NA,23.58,4.11,0.18,0.03,NA,0.09,0.01,NA,NA,0.27,0,0.35,NA,0.37,0,0.02,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.01
2010,External Territories,,Total UNFCCC,0.09,20.38,0.15,0,0.35,0.06,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.02,0,0,0,0.01,NA,25.84,1.11,1.09,NA,20.38,4.19,0.16,0.02,NA,0.08,0.02,NA,NA,0.27,0,0.34,NA,0.35,0,0.02,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.01
2011,External Territories,,Total UNFCCC,0.17,37.62,0.14,0,0.66,0.06,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.04,0,0,0,0.01,NA,42.76,0.95,0.94,NA,37.62,4.01,0.18,0.02,NA,0.07,0.02,NA,NA,0.24,0,0.31,NA,0.27,0,0.01,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.01
2012,External Territories,,Total UNFCCC,0.18,39.79,0.13,0,0.7,0.06,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.04,0,0,0,0.01,NA,44.61,0.9,0.89,NA,39.79,3.73,0.19,0.02,NA,0.06,0.02,NA,NA,0.22,0,0.28,NA,0.29,0,0.01,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.01
2013,External Territories,,Total UNFCCC,0.18,39.8,0.14,0,0.7,0.06,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.04,0,0,0,0.01,NA,44.79,1,0.98,NA,39.8,3.82,0.18,0.02,NA,0.07,0.02,NA,NA,0.25,0,0.28,NA,0.33,0,0.02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.01
2014,External Territories,,Total UNFCCC,0.18,39.82,0.14,0,0.7,0.06,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.04,0,0,0,0.01,NA,44.96,1.07,1.05,NA,39.82,3.89,0.19,0.01,NA,0.05,0.03,NA,NA,0.3,0,0.33,NA,0.31,0,0.01,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.01
2015,External Territories,,Total UNFCCC,0.18,39.81,0.14,0,0.7,0.06,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.04,0,0,0,0.01,NA,45.14,1.19,1.18,NA,39.81,3.94,0.2,0.02,NA,0.06,0.03,NA,NA,0.34,0,0.38,NA,0.34,0,0.01,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.01
2016,External Territories,,Total UNFCCC,0.18,39.78,0.15,0,0.7,0.08,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.04,0,0,0,0.01,NA,45.98,1.68,1.65,NA,39.78,4.25,0.26,0.02,NA,0.08,0.05,NA,NA,0.48,0,0.55,NA,0.45,0,0.02,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.01
2017,External Territories,,Total UNFCCC,0.18,39.78,0.15,0,0.7,0.08,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.04,0,0,0,0.01,NA,45.96,1.66,1.63,NA,39.78,4.26,0.26,0.02,NA,0.08,0.05,NA,NA,0.47,0,0.54,NA,0.45,0,0.01,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.01
2018,External Territories,,Total UNFCCC,0.18,39.79,0.15,0,0.7,0.08,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.04,0,0,0,0.01,NA,45.96,1.65,1.62,NA,39.79,4.27,0.25,0.03,NA,0.1,0.04,NA,NA,0.45,0,0.53,NA,0.45,0,0.02,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.01
2019,External Territories,,Total UNFCCC,0.18,39.8,0.15,0,0.7,0.07,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.04,0,0,0,0.01,NA,46.17,1.84,1.82,NA,39.8,4.28,0.25,0.03,NA,0.11,0.05,NA,NA,0.5,0,0.59,NA,0.51,0,0.02,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.01
1990,New South Wales,,Total UNFCCC,3538.34,113541.36,2180.87,17.01,524.59,598.84,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,0.02,NA,NA,NA,NA,NA,0,259.64,NA,NA,121.2,796.45,NA,181074.31,1959.67,408.89,1472.9,113541.36,61064.32,4508.96,77.87,NA,408.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1209.85,263.06,NA,NA,NA,NA,NA,NA,NA,NA
1991,New South Wales,,Total UNFCCC,3104.68,104008.19,2124.77,16.55,496.11,546.7,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,0.02,NA,NA,NA,NA,NA,0,258.36,NA,NA,93.51,614.46,NA,169853.63,1965.78,407.47,1474.09,104008.19,59493.62,4386.04,84.21,NA,407.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1210.83,263.27,NA,NA,NA,NA,NA,NA,NA,NA
1992,New South Wales,,Total UNFCCC,3169.65,89890.08,2119.47,15.87,503.82,552.41,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,0.02,NA,NA,NA,NA,NA,0,258.73,NA,NA,81.04,532.55,NA,155383.84,1943.33,380.9,1471.71,89890.08,59345.04,4205.39,90.72,NA,380.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1208.87,262.84,NA,NA,NA,NA,NA,NA,NA,NA
1993,New South Wales,,Total UNFCCC,2984.97,79924.2,2032.68,15.78,509.93,523.04,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13,0.02,NA,NA,NA,NA,NA,0,263.51,NA,NA,63.01,414.07,NA,142699.19,1678.73,521.64,1060,79924.2,56914.99,4181.27,97.09,NA,521.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,870.69,189.31,NA,NA,NA,NA,NA,NA,NA,NA
1994,New South Wales,,Total UNFCCC,2974.6,87186.96,1924.78,16.1,513.22,520.16,0.02,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0.09,0.01,NA,NA,NA,NA,NA,0,269.14,0,0,59.48,390.87,NA,146436.07,1088.3,292.86,691.99,87186.96,53893.85,4266.95,103.46,NA,292.14,0.02,NA,NA,0.22,0,0.25,NA,0.21,0,0.01,0,NA,NA,568.4,123.59,NA,NA,NA,NA,NA,NA,0.01,0
1995,New South Wales,,Total UNFCCC,2761.37,78349.02,1802.03,14.68,509.11,492.75,0.02,0,NA,0,0.01,0,0.02,NA,0,NA,0,0,NA,NA,0.06,0.01,NA,NA,NA,NA,NA,0,279.39,NA,NA,53.18,349.46,NA,133604.83,907.5,307.56,489.42,78349.02,50456.84,3891.47,110.51,NA,258.36,0.25,NA,0.01,20.8,0.01,24.39,NA,3.01,NA,0.75,0,NA,NA,402.01,87.41,NA,NA,NA,NA,NA,NA,NA,NA
1996,New South Wales,,Total UNFCCC,2619.6,77918.38,1827.82,16.39,532.62,460.52,0,0,NA,0,0.02,0,0.05,NA,0,NA,0,0,NA,NA,0.06,0.01,NA,NA,NA,NA,NA,0,285.85,NA,NA,38.64,253.94,NA,134110.92,671.21,122.19,450.92,77918.38,51178.96,4342.38,98.11,NA,0.07,0.61,NA,0.02,51.61,0.02,60.52,NA,7.48,NA,1.85,0,NA,NA,370.38,80.53,NA,NA,NA,NA,NA,NA,NA,NA
1997,New South Wales,,Total UNFCCC,2428.66,84147.57,1859.64,17.55,543.32,433.38,0,0,NA,0,0.03,0,0.08,NA,0,NA,0,0,NA,NA,0.05,0.01,NA,NA,NA,NA,NA,0,293.14,NA,NA,37.06,243.53,NA,141558.22,689.74,205.92,392.65,84147.57,52069.96,4650.95,91.18,NA,0.12,1.03,NA,0.04,86.98,0.03,101.99,NA,12.61,NA,3.12,0,NA,NA,322.52,70.13,NA,NA,NA,NA,NA,NA,NA,NA
1998,New South Wales,,Total UNFCCC,2237.84,82363.57,1819.71,17.08,541.64,413.91,0,0,NA,0,0.04,0,0.11,NA,0,NA,0,0,NA,NA,0.07,0.01,NA,NA,NA,NA,NA,0,288.17,NA,NA,35.6,233.94,NA,138742.88,902.34,288.79,530.88,82363.57,50951.8,4525.17,82.66,NA,0.17,1.44,NA,0.05,121.98,0.05,143.04,NA,17.68,NA,4.38,0,NA,NA,436.07,94.81,NA,NA,NA,NA,NA,NA,NA,NA
1999,New South Wales,,Total UNFCCC,2241.24,86795.46,1748.77,17.89,554.76,412.18,0,0,NA,0,0.06,0,0.17,NA,0.01,NA,0,0,NA,NA,0.05,0.01,NA,NA,NA,NA,NA,0,297.04,NA,NA,37.66,247.48,NA,141374.04,871.19,434.47,364.17,86795.46,48965.49,4741.92,72.55,NA,0.25,2.17,NA,0.08,183.51,0.07,215.2,NA,26.6,NA,6.59,0,NA,NA,299.13,65.04,NA,NA,NA,NA,NA,NA,NA,NA
2000,New South Wales,,Total UNFCCC,2645.89,98119.78,1793.54,19.46,547.02,463.29,0,0,NA,0,0.07,0,0.2,NA,0.01,NA,0,0,NA,NA,0.05,0.01,NA,NA,NA,NA,NA,0,296.45,NA,NA,48.93,321.54,NA,154492.54,997.26,512.44,411.48,98119.78,50219.07,5156.42,73.34,NA,0.3,2.55,NA,0.09,216.45,0.09,253.82,NA,31.37,NA,7.77,0,NA,NA,337.99,73.49,NA,NA,NA,NA,NA,NA,NA,NA
2001,New South Wales,,Total UNFCCC,2532.69,104189.87,1780.96,19.81,574.57,448.5,0,0.01,NA,0,0.1,0,0.27,NA,0.01,NA,0,0,NA,NA,0.07,0.01,NA,NA,NA,NA,NA,0,303.1,NA,NA,44.66,293.51,NA,160673.33,1366.64,714.21,576.08,104189.87,49866.92,5249.9,76.36,NA,0.42,3.56,NA,0.13,301.68,0.12,353.75,NA,43.72,NA,10.83,0,NA,NA,473.19,102.89,NA,NA,NA,NA,NA,NA,NA,NA
2002,New South Wales,,Total UNFCCC,2527.11,102284.1,1717.64,19.27,580.23,456.46,0,0.01,NA,0,0.11,0,0.33,NA,0.01,NA,0,0,NA,NA,0.07,0.01,NA,NA,NA,NA,NA,0,302.86,NA,NA,48.64,319.62,NA,156974.6,1489.73,858.9,552.34,102284.1,48094.05,5106.73,78.49,NA,0.5,4.28,NA,0.15,362.79,0.14,425.42,NA,52.58,NA,13.02,0,NA,NA,453.69,98.65,NA,NA,NA,NA,NA,NA,NA,NA
2003,New South Wales,,Total UNFCCC,2261.41,103694.11,1591.36,17.68,586.24,436.71,0,0.01,NA,0,0.15,0,0.42,NA,0.01,NA,0,0,NA,NA,0.07,0.01,NA,NA,NA,NA,NA,0,330.12,NA,NA,41.57,273.19,NA,154648.93,1710.61,1092.66,538.38,103694.11,44558.15,4686.06,79.56,NA,0.64,5.45,NA,0.2,461.53,0.18,541.21,NA,66.89,NA,16.56,0,NA,NA,442.23,96.15,NA,NA,NA,NA,NA,NA,NA,NA
2004,New South Wales,,Total UNFCCC,2352.66,105514.52,1623.83,18.86,606.2,448.99,0,0.01,NA,0,0.17,0,0.48,NA,0.02,NA,0.01,0,NA,NA,0.07,0.01,NA,NA,NA,NA,NA,0,345.58,NA,NA,43.28,284.42,NA,157855.19,1876.22,1248.49,547.93,105514.52,45467.29,4997.15,79.8,NA,0.73,6.22,NA,0.23,527.35,0.21,618.39,NA,76.43,NA,18.93,0,NA,NA,450.07,97.86,NA,NA,NA,NA,NA,NA,NA,NA
2005,New South Wales,,Total UNFCCC,2154.41,112243.63,1615.05,20.06,602.25,433.73,NA,0.01,NA,NA,0.11,0,0.45,NA,0.12,0.01,0,0.01,NA,NA,0.07,0.01,NA,NA,NA,NA,NA,0,317.65,0.01,0,55.45,364.38,NA,165013.74,2232.17,1591.77,572.82,112243.63,45221.44,5316.5,67.58,NA,NA,6.36,NA,NA,349.51,0.22,589.15,NA,566.92,1.19,15.52,52.18,NA,NA,470.52,102.3,NA,NA,NA,NA,NA,NA,8.69,2.03
2006,New South Wales,,Total UNFCCC,2197.03,115157.71,1670.29,20,623.95,443.16,NA,0.02,NA,NA,0.11,0,0.45,NA,0.11,0.01,0,0,NA,NA,0.03,0,NA,NA,NA,NA,NA,0,340.43,0.01,0.01,54.46,357.87,NA,169030.71,1805.17,1521.72,219.66,115157.71,46768,5299.84,63.79,NA,NA,10.33,NA,NA,335.25,0.25,587.43,NA,543.92,1.35,13.81,14.04,NA,NA,180.43,39.23,NA,NA,NA,NA,NA,NA,9.23,6.1
